order_id,first_name,last_name,email,age,city,product,category,quantity,unit_price,total_amount,payment_method,status,order_date
ORD0357,Bilal,Hamidi,bilal.hamidi224@email.com,41,Tlemcen,Keyboard,Networking,10.0,59874.3,598743.0,Cash,completed,2025-09-22
ORD0697,Youssef,Zidane,,65,Bejaia,Monitor,Peripherals,5.0,7605.94,38029.7,Credit Card,cancelled,2025-04-20
ORD0897,Karim,Mebarki,karim.mebarki586@email.com,47,,Router,Networking,1.0,19615.27,19615.27,Cash,shipped,2025-11-18
ORD0341,Meriem,Larbi,meriem.larbi903@email.com,54,Annaba,Webcam,Peripherals,2.0,59523.25,119046.5,Cash,returned,2025-10-17
ORD0432,Ali,Saidi,ali.saidi240@email.com,20,Oran,RAM 16GB,Accessories,9.0,136205.05,1225845.45,BaridiMob,cancelled,2025-08-15
ORD0577,Yasmine,Bouzid,yasmine.bouzid998@email.com,39,Tlemcen,Headphones,Electronics,6.0,31631.6,189789.6,Credit Card,cancelled,2025-07-19
ORD0868,Nour,Cherif,nour.cherif602@email.com,45,Sidi Bel Abbes,Laptop,Accessories,1.0,92644.13,92644.13,Cash,shipped,2025-04-24
ORD0204,Sara,Mebarki,sara.mebarki944@email.com,36,Constantine,Headphones,Accessories,1.0,149577.18,149577.18,Dahabia,cancelled,2025-03-24
ORD0737,Rachid,Hamidi,rachid.hamidi183@email.com,43,Annaba,Power Bank,Storage,2.0,3566.55,7133.1,CIB,pending,2025-07-25
ORD0094,Meriem,Zidane,meriem.zidane555@email.com,45,Oran,SSD,Electronics,4.0,94858.57,379434.28,BaridiMob,pending,2025-12-03
ORD0584,Rachid,Taleb,rachid.taleb391@email.com,41,Batna,Printer,Accessories,3.0,71493.28,-214479.84,CIB,returned,2025-07-27
ORD0069,Meriem,Hamidi,meriem.hamidi742@email.com,41,Djelfa,Power Bank,Networking,10.0,42808.31,428083.1,Cash,pending,2025-05-08
ORD0651,Yasmine,Hamidi,yasmine.hamidi125@email.com,65,Chlef,Laptop,Storage,8.0,115393.47,923147.76,Dahabia,shipped,2025-03-01
ORD0285,Amina,Benali,amina.benali406@email.com,22,Biskra,Keyboard,Accessories,7.0,98495.04,689465.28,Cash,completed,2025-04-16
ORD0837,Youssef,Ferhat,youssef.ferhat284@email.com,30,Chlef,Monitor,Electronics,2.0,11166.63,22333.26,Cash,returned,2025-04-11
ORD0435,Meriem,Ferhat,meriem.ferhat494@email.com,50,Chlef,SSD,Electronics,9.0,132364.12,1191277.08,Dahabia,pending,2025-04-03
ORD0154,Mohamed,Ferhat,mohamed.ferhat150@email.com,18,Constantine,Laptop,Peripherals,8.0,104562.76,836502.08,CIB,cancelled,2025-08-20
ORD0076,Meriem,Hamidi,meriem.hamidi34@email.com,60,Annaba,Keyboard,Peripherals,8.0,11141.37,89130.96,CIB,shipped,2025-11-19
ORD0762,Yasmine,Benali,yasmine.benali520@email.com,50,Alger,Tablet,Electronics,4.0,136692.37,546769.48,CIB,shipped,2025-12-15
ORD0447,Mohamed,Taleb,mohamed.taleb371@email.com,57,Alger,Tablet,Storage,10.0,38418.09,384180.9,Credit Card,cancelled,2025-10-12
ORD0189,Mohamed,Cherif,mohamed.cherif962@email.com,20,Blida,Power Bank,Accessories,4.0,90568.21,362272.84,Dahabia,returned,2025-01-02
ORD0272,Ahmed,Ferhat,ahmed.ferhat780@email.com,65,Annaba,Keyboard,Electronics,5.0,34114.09,170570.45,BaridiMob,pending,2025-08-19
ORD0237,Ahmed,Benali,ahmed.benali543@email.com,51,Sidi Bel Abbes,Keyboard,Networking,5.0,3062.82,15314.1,Dahabia,pending,2025-02-04
ORD0488,Youssef,Bouzid,youssef.bouzid16@email.com,20,Tlemcen,Monitor,Peripherals,7.0,47080.71,329564.97,N/A,shipped,2025-08-23
ORD0560,Yasmine,Mebarki,yasmine.mebarki344@email.com,38,Tlemcen,Power Bank,Storage,1.0,125348.31,125348.31,BaridiMob,returned,2025-12-22
ORD0118,Ali,Larbi,ali.larbi649@email.com,56,Djelfa,Printer,Peripherals,7.0,149196.85,1044377.95,null,shipped,2025-08-17
ORD0852,Hana,Taleb,hana.taleb628@email.com,60,Tiaret,Power Bank,Accessories,7.0,37745.66,264219.62,Credit Card,cancelled,2025-08-13
ORD0513,Amine,Mebarki,amine.mebarki223@email.com,37,Sidi Bel Abbes,Smartphone,Peripherals,8.0,26348.92,210791.36,Credit Card,completed,2025-10-21
ORD0579,Yasmine,Meziane,yasmine.meziane842@email.com,49,Tlemcen,Tablet,Peripherals,7.0,10906.34,76344.38,Cash,returned,2025-07-11
ORD0828,Amina,Cherif,amina.cherif819@email.com,42,Djelfa,Smartwatch,Storage,2.0,18214.75,36429.5,CIB,pending,2025-04-18
ORD0127,Hana,Belkacem,,61,Mostaganem,SSD,Networking,2.0,132559.66,265119.32,CIB,pending,2025-10-02
ORD0117,Samira,Mansouri,samira.mansouri111@email.com,26,Tlemcen,USB Cable,Storage,2.0,134940.38,269880.76,BaridiMob,returned,2025-03-03
ORD0474,Rachid,Larbi,rachid.larbi294@email.com,54,Tlemcen,RAM 16GB,Accessories,3.0,96266.81,-288800.43,BaridiMob,cancelled,2025-11-20
ORD0724,Youssef,Benali,youssef.benali481@email.com,34,Constantine,Router,Peripherals,7.0,103184.44,722291.08,Dahabia,cancelled,2025-12-20
ORD0058,Nour,Bouzid,nour.bouzid485@email.com,56,Biskra,Smartphone,Networking,4.0,70022.58,280090.32,BaridiMob,shipped,2025-03-20
ORD0705,Yasmine,Bouzid,yasmine.bouzid660@email.com,22,Tiaret,Laptop,Storage,1.0,8771.43,8771.43,Cash,shipped,2025-10-10
ORD0949,Fatima,Belkacem,fatima.belkacem748@email.com,26,Bejaia,SSD,Accessories,4.0,148886.47,595545.88,Credit Card,pending,2025-04-04
ORD0370,Karim,Larbi,karim.larbi314@email.com,39,Constantine,Smartphone,Electronics,5.0,142295.27,711476.35,Dahabia,returned,2025-10-17
ORD0269,Omar,Larbi,omar.larbi393@email.com,36,Batna,Tablet,Storage,9.0,104168.22,937513.98,CIB,returned,2025-03-16
ORD0047,Karim,Boudiaf,karim.boudiaf52@email.com,38,Bejaia,Monitor,Electronics,8.0,20434.2,163473.6,Dahabia,returned,2025-09-20
ORD0350,Meriem,Ferhat,meriem.ferhat529@email.com,43,Tiaret,Mouse,Electronics,9.0,118827.81,1069450.29,Cash,shipped,2025-12-17
ORD0196,Khaled,Cherif,khaled.cherif333@email.com,52,Biskra,Webcam,Networking,7.0,47406.01,331842.07,CIB,cancelled,2025-09-11
ORD0103,Khaled,Bouzid,khaled.bouzid806@email.com,48,Bejaia,Smartwatch,Peripherals,9.0,75518.32,679664.88,BaridiMob,pending,2025-05-27
ORD0869,Nour,Larbi,nour.larbi82@email.com,20,Oran,Tablet,Peripherals,8.0,44843.9,358751.2,CIB,cancelled,2025-04-21
ORD0722,Meriem,Taleb,meriem.taleb134@email.com,44,Batna,Router,Accessories,10.0,32727.21,327272.1,BaridiMob,pending,2025-07-06
ORD0768,Karim,Hamidi,karim.hamidi430@email.com,35,Batna,Smartwatch,Networking,5.0,108371.88,541859.4,BaridiMob,shipped,2025-01-27
ORD0264,Samira,Taleb,samira.taleb30@email.com,31,Sidi Bel Abbes,SSD,Accessories,8.0,89034.37,712274.96,Dahabia,completed,2025-12-07
ORD0444,Samira,Cherif,samira.cherif431@email.com,65,Blida,Router,Electronics,9.0,64628.96,581660.64,Dahabia,cancelled,2025-06-19
ORD0706,Samira,Mebarki,samira.mebarki373@email.com,65,Biskra,RAM 16GB,Electronics,7.0,141502.74,990519.18,CIB,pending,2025-02-19
ORD0305,Meriem,Ferhat,meriem.ferhat795@email.com,40,Annaba,USB Cable,Networking,4.0,23009.67,92038.68,Dahabia,completed,2025-04-18
ORD0342,Djamila,Bouzid,djamila.bouzid124@email.com,23,Mostaganem,Webcam,Accessories,3.0,145838.65,437515.95,CIB,pending,2025-01-14
ORD0627,Meriem,Cherif,meriem.cherif119@email.com,61,Alger,Smartwatch,Accessories,8.0,89109.65,712877.2,BaridiMob,cancelled,2025-04-24
ORD0686,Rachid,Larbi,rachid.larbi696@email.com,-5,Blida,Tablet,Peripherals,10.0,93673.28,936732.8,Cash,returned,2025-08-26
ORD0150,Amine,Boudiaf,amine.boudiaf473@email.com,34,Mostaganem,Keyboard,Storage,9.0,79355.24,714197.16,N/A,pending,2025-10-05
ORD0125,Ali,Benali,ali.benali185@email.com,43,Setif,USB Cable,Peripherals,6.0,52978.0,317868.0,CIB,pending,2025-10-22
ORD0818,Ali,Saidi,ali.saidi432@email.com,37,Tlemcen,USB Cable,Networking,8.0,28295.55,226364.4,CIB,completed,2025-01-05
ORD0856,Bilal,Taleb,bilal.taleb352@email.com,38,Sidi Bel Abbes,Headphones,Accessories,7.0,6147.31,43031.17,BaridiMob,completed,2025-12-05
ORD0051,Khaled,Meziane,khaled.meziane425@email.com,55,Batna,Mouse,Networking,8.0,62658.25,501266.0,CIB,cancelled,2025-07-25
ORD0354,Amina,Zidane,amina.zidane916@email.com,31,Setif,USB Cable,Electronics,5.0,4603.85,23019.25,Cash,pending,2025-10-25
ORD0967,Nour,Saidi,nour.saidi276@email.com,23,Annaba,SSD,Storage,3.0,67185.36,201556.08,Dahabia,shipped,2025-03-16
ORD0143,Youssef,Saidi,youssef.saidi97@email.com,55,Bejaia,RAM 16GB,Storage,5.0,38173.37,190866.85,Credit Card,pending,2025-06-03
ORD0471,Sara,Taleb,sara.taleb102@email.com,39,Sidi Bel Abbes,Tablet,Electronics,4.0,122165.8,488663.2,Dahabia,completed,2025-08-24
ORD0400,Mohamed,Belkacem,mohamed.belkacem119@email.com,45,Mostaganem,Mouse,Networking,8.0,87629.54,701036.32,Dahabia,returned,2025-05-28
ORD0654,Nour,Boudiaf,nour.boudiaf366@email.com,35,Alger,Mouse,Electronics,10.0,96376.24,963762.4,Credit Card,returned,2025-04-26
ORD0321,Nour,Bouzid,nour.bouzid103@email.com,42,Annaba,RAM 16GB,Accessories,5.0,80286.59,401432.95,Cash,pending,2025-10-28
ORD0020,Amine,Larbi,amine.larbi485@email.com,44,Annaba,Power Bank,Storage,7.0,28966.28,202763.96,Cash,cancelled,2025-06-14
ORD0843,Mohamed,Khelifi,mohamed.khelifi430@email.com,20,Batna,RAM 16GB,Storage,9.0,45295.76,407661.84,Credit Card,completed,2025-10-26
ORD0947,Mohamed,Taleb,,57,Sidi Bel Abbes,Laptop,Storage,8.0,43775.26,350202.08,Dahabia,completed,2025-07-08
ORD0842,Ahmed,Saidi,ahmed.saidi143@email.com,40,Djelfa,Router,Accessories,5.0,141531.42,707657.1,Cash,cancelled,2025-11-27
ORD0408,Sara,Ferhat,sara.ferhat955@email.com,63,Biskra,SSD,Peripherals,8.0,118591.27,948730.16,Credit Card,shipped,2025-02-26
ORD0538,Ahmed,Mebarki,ahmed.mebarki277@email.com,38,Batna,Monitor,Accessories,4.0,10387.38,41549.52,Dahabia,returned,2025-08-23
ORD0880,Fatima,Taleb,,58,Djelfa,Tablet,Accessories,7.0,143585.98,1005101.86,BaridiMob,returned,2025-12-16
ORD0039,Ali,Bouzid,ali.bouzid595@email.com,25,Setif,Laptop,Electronics,10.0,65467.28,654672.8,BaridiMob,cancelled,2025-10-17
ORD0176,Karim,Saidi,karim.saidi132@email.com,21,Chlef,Router,Networking,10.0,27703.49,277034.9,CIB,cancelled,2025-09-28
ORD0246,Youssef,Meziane,youssef.meziane275@email.com,46,Constantine,Headphones,Accessories,7.0,47843.4,334903.8,Cash,completed,2025-01-10
ORD0938,Lina,Meziane,lina.meziane347@email.com,36,Chlef,RAM 16GB,Accessories,9.0,127691.17,1149220.53,Cash,shipped,2025-05-16
ORD0698,Youssef,Belkacem,youssef.belkacem865@email.com,31,Djelfa,Smartphone,Networking,6.0,41368.06,248208.36,Credit Card,returned,2025-08-14
ORD0786,Hana,Cherif,hana.cherif661@email.com,21,Alger,RAM 16GB,Networking,2.0,29267.8,58535.6,Credit Card,returned,2025-10-25
ORD0894,Lina,Boudiaf,lina.boudiaf634@email.com,38,Biskra,RAM 16GB,Storage,9.0,62262.43,560361.87,CIB,completed,2025-11-27
ORD0155,Youssef,Benali,youssef.benali263@email.com,36,Annaba,Router,Accessories,9.0,141063.78,1269574.02,Credit Card,returned,2025-07-04
ORD0288,Omar,Meziane,omar.meziane544@email.com,61,Djelfa,Laptop,Networking,3.0,66294.86,198884.58,CIB,pending,2025-07-20
ORD0631,Ali,Bouzid,ali.bouzid114@email.com,28,Tiaret,Webcam,Storage,7.0,26094.6,182662.2,BaridiMob,pending,2025-05-20
ORD0570,Youssef,Hamidi,youssef.hamidi628@email.com,24,Chlef,Mouse,Networking,8.0,8083.56,64668.48,Cash,cancelled,2025-11-02
ORD0775,Hana,Mansouri,hana.mansouri804@email.com,51,Tiaret,USB Cable,Networking,3.0,107295.47,321886.41,Credit Card,pending,2025-02-11
ORD0018,Nour,Khelifi,nour.khelifi66@email.com,58,Blida,Laptop,Networking,9.0,34902.15,314119.35,CIB,completed,2025-02-23
ORD0128,Youssef,Hamidi,youssef.hamidi454@email.com,40,Biskra,Headphones,Storage,10.0,66585.61,665856.1,BaridiMob,pending,2025-09-04
ORD0323,Lina,Larbi,lina.larbi578@email.com,21,Constantine,SSD,Accessories,8.0,81547.63,652381.04,CIB,cancelled,2025-01-03
ORD0256,Omar,Belkacem,omar.belkacem434@email.com,50,Mostaganem,Headphones,Electronics,8.0,148609.74,1188877.92,Dahabia,returned,2025-07-18
ORD0993,Djamila,Benali,djamila.benali775@email.com,54,Chlef,Keyboard,Accessories,9.0,30658.03,275922.27,Cash,pending,2025-05-03
ORD0538,Ahmed,Mebarki,ahmed.mebarki277@email.com,38,Batna,Monitor,Accessories,4.0,10387.38,41549.52,Dahabia,returned,2025-08-23
ORD0191,Amina,Taleb,amina.taleb632@email.com,54,Sidi Bel Abbes,Router,Peripherals,10.0,50787.83,507878.3,Credit Card,returned,2025-08-23
ORD0116,Nour,Larbi,nour.larbi45@email.com,43,Sidi Bel Abbes,Power Bank,Networking,5.0,68977.36,344886.8,Cash,completed,2025-08-28
ORD0645,Samira,Mansouri,samira.mansouri555@email.com,19,Chlef,Tablet,Storage,6.0,63309.43,379856.58,Cash,shipped,2025-04-03
ORD0607,Khaled,Larbi,khaled.larbi659@email.com,34,Alger,Smartwatch,Storage,5.0,15941.42,79707.1,Cash,completed,2025-10-24
ORD0181,Hana,Boudiaf,hana.boudiaf251@email.com,48,Mostaganem,Power Bank,Storage,5.0,68304.85,341524.25,Cash,pending,2025-08-14
ORD0302,Samira,Khelifi,samira.khelifi330@email.com,61,Annaba,Headphones,Peripherals,5.0,123986.55,619932.75,Credit Card,shipped,2025-02-17
ORD0791,Amina,Benali,,38,Blida,Tablet,Electronics,1.0,45054.64,45054.64,Cash,shipped,2025-03-14
ORD0744,Amine,Zidane,amine.zidane260@email.com,47,Blida,Keyboard,Networking,2.0,115412.69,230825.38,Cash,completed,2025-12-22
ORD0755,Lina,Boudiaf,lina.boudiaf715@email.com,50,Batna,Laptop,Accessories,5.0,109068.27,545341.35,Dahabia,shipped,2025-08-08
ORD0716,Bilal,Ferhat,bilal.ferhat657@email.com,28,Constantine,Laptop,Storage,4.0,94430.29,377721.16,BaridiMob,returned,2025-02-04
ORD0793,Karim,Taleb,karim.taleb973@email.com,44,Alger,Keyboard,Electronics,6.0,69991.12,419946.72,Dahabia,completed,2025-08-01
ORD0518,Yasmine,Taleb,yasmine.taleb269@email.com,30,Alger,Headphones,Networking,7.0,116186.86,813308.02,CIB,pending,2025-08-18
ORD0373,Djamila,Benali,,25,Oran,RAM 16GB,Electronics,1.0,7711.14,7711.14,Cash,cancelled,2025-08-13
ORD0046,Amine,Khelifi,amine.khelifi736@email.com,29,Sidi Bel Abbes,Headphones,Storage,7.0,36975.67,258829.69,Cash,completed,2025-07-08
ORD0946,Rachid,Bouzid,rachid.bouzid113@email.com,21,Alger,Power Bank,Electronics,3.0,23753.53,71260.59,Credit Card,completed,2025-11-08
ORD0158,Youssef,Cherif,youssef.cherif999@email.com,48,Blida,Smartphone,Networking,9.0,76345.49,687109.41,Credit Card,returned,2025-01-13
ORD0961,Amine,Belkacem,amine.belkacem10@email.com,32,Chlef,Smartwatch,Networking,8.0,75820.76,606566.08,Credit Card,shipped,2025-05-28
ORD0172,Youssef,Ferhat,youssef.ferhat699@email.com,63,Tiaret,Mouse,Peripherals,2.0,82724.57,165449.14,BaridiMob,shipped,2025-03-23
ORD0017,Samira,Khelifi,samira.khelifi952@email.com,25,Bejaia,Power Bank,Accessories,5.0,60149.35,300746.75,BaridiMob,cancelled,2025-09-15
ORD0512,Bilal,Saidi,bilal.saidi160@email.com,43,Constantine,Keyboard,Peripherals,10.0,37853.61,378536.1,BaridiMob,shipped,2025-02-19
ORD0049,Bilal,Hamidi,bilal.hamidi770@email.com,63,Annaba,Router,Peripherals,9.0,72947.25,656525.25,CIB,shipped,2025-08-03
ORD0056,Khaled,Boudiaf,khaled.boudiaf335@email.com,19,Blida,Power Bank,Storage,5.0,112925.47,564627.35,Dahabia,shipped,2025-02-16
ORD0875,Khaled,Hamidi,khaled.hamidi884@email.com,50,Mostaganem,Webcam,Electronics,6.0,60037.55,-360225.3,CIB,cancelled,2025-08-14
ORD0516,Omar,Saidi,omar.saidi515@email.com,50,Sidi Bel Abbes,Monitor,Accessories,1.0,101208.47,101208.47,Dahabia,cancelled,2025-10-19
ORD0717,Nour,Cherif,nour.cherif731@email.com,65,,Router,Accessories,10.0,103020.13,1030201.3,BaridiMob,cancelled,2025-08-28
ORD0481,Bilal,Mansouri,bilal.mansouri767@email.com,52,Biskra,Smartwatch,Networking,7.0,78757.24,551300.68,Credit Card,shipped,2025-06-16
ORD0284,Hana,Bouzid,hana.bouzid896@email.com,59,Chlef,Smartwatch,Peripherals,2.0,98360.9,196721.8,BaridiMob,completed,2025-06-22
ORD0750,Yasmine,Khelifi,yasmine.khelifi89@email.com,65,Setif,Power Bank,Storage,3.0,71361.37,214084.11,Cash,completed,2025-03-05
ORD0866,Amine,Bouzid,amine.bouzid258@email.com,62,,SSD,Peripherals,7.0,101846.13,712922.91,CIB,shipped,2025-03-21
ORD0226,Sara,Cherif,sara.cherif423@email.com,23,Batna,Printer,Networking,3.0,58568.65,175705.95,BaridiMob,pending,2025-06-21
ORD0027,Amine,Larbi,amine.larbi41@email.com,63,Djelfa,Smartphone,Storage,10.0,85001.43,850014.3,BaridiMob,shipped,2025-04-22
ORD0814,Sara,Mebarki,sara.mebarki822@email.com,53,Tlemcen,Laptop,Peripherals,10.0,94114.69,941146.9,Cash,completed,2025-11-02
ORD0438,Amine,Larbi,amine.larbi165@email.com,29,Constantine,RAM 16GB,Networking,1.0,133674.25,133674.25,CIB,completed,2025-03-09
ORD0991,Bilal,Boudiaf,bilal.boudiaf321@email.com,24,Biskra,RAM 16GB,Storage,7.0,25141.24,175988.68,BaridiMob,cancelled,2025-04-09
ORD0365,Rachid,Cherif,rachid.cherif306@email.com,27,Batna,Laptop,Accessories,3.0,148856.0,446568.0,BaridiMob,cancelled,2025-10-15
ORD0230,Rachid,Boudiaf,rachid.boudiaf547@email.com,64,Biskra,Mouse,Peripherals,5.0,54266.87,271334.35,Dahabia,cancelled,2025-02-26
ORD0038,Rachid,Saidi,rachid.saidi286@email.com,25,Tiaret,Smartphone,Peripherals,6.0,96401.52,578409.12,Dahabia,returned,2025-06-01
ORD0670,Omar,Mebarki,omar.mebarki18@email.com,39,Tlemcen,Mouse,Peripherals,6.0,21282.59,127695.54,Dahabia,returned,2025-09-25
ORD0220,Ali,Khelifi,ali.khelifi960@email.com,31,Chlef,USB Cable,Electronics,1.0,121516.99,121516.99,Dahabia,returned,2025-01-08
ORD0375,Omar,Taleb,omar.taleb851@email.com,56,Chlef,Smartphone,Networking,10.0,18101.32,181013.2,Cash,completed,2025-08-07
ORD0470,Meriem,Bouzid,meriem.bouzid915@email.com,54,Tiaret,RAM 16GB,Networking,9.0,108223.77,974013.93,Dahabia,shipped,2025-05-18
ORD0915,Youssef,Meziane,youssef.meziane501@email.com,62,Biskra,RAM 16GB,Networking,4.0,3942.5,15770.0,Credit Card,returned,2025-08-09
ORD0886,Youssef,Ferhat,youssef.ferhat714@email.com,63,Batna,Printer,Storage,5.0,110089.81,550449.05,CIB,pending,2025-06-06
ORD0735,Bilal,Mansouri,bilal.mansouri979@email.com,64,Setif,SSD,Electronics,6.0,145480.69,872884.14,Credit Card,cancelled,2025-06-24
ORD0757,Lina,Ferhat,lina.ferhat484@email.com,30,Mostaganem,Router,Accessories,10.0,31477.68,314776.8,Cash,cancelled,2025-03-06
ORD0195,Samira,Bouzid,samira.bouzid423@email.com,51,Sidi Bel Abbes,Monitor,Storage,9.0,116358.36,1047225.24,Dahabia,completed,2025-12-05
ORD0890,Ahmed,Benali,ahmed.benali273@email.com,51,Mostaganem,Laptop,Networking,1.0,14977.86,14977.86,Credit Card,completed,2025-07-20
ORD0900,Omar,Mebarki,omar.mebarki548@email.com,56,Biskra,USB Cable,Storage,2.0,119433.3,238866.6,BaridiMob,pending,2025-10-25
ORD0504,Sara,Saidi,sara.saidi572@email.com,20,Sidi Bel Abbes,Smartwatch,Storage,6.0,119240.31,715441.86,Cash,returned,2025-05-17
ORD0189,Mohamed,Cherif,mohamed.cherif962@email.com,20,Blida,Power Bank,Accessories,4.0,90568.21,362272.84,Dahabia,returned,2025-01-02
ORD0865,Djamila,Saidi,djamila.saidi45@email.com,52,Alger,Smartwatch,Accessories,7.0,45579.37,319055.59,Credit Card,cancelled,2025-02-23
ORD0580,Sara,Meziane,sara.meziane223@email.com,42,Tiaret,Tablet,Networking,1.0,113683.12,113683.12,CIB,cancelled,2025-09-10
ORD0266,Bilal,Meziane,bilal.meziane269@email.com,43,Biskra,Router,Storage,9.0,144904.5,1304140.5,BaridiMob,returned,2025-07-20
ORD0681,Meriem,Mansouri,meriem.mansouri377@email.com,43,Constantine,Laptop,Storage,2.0,59757.28,119514.56,Credit Card,completed,2025-02-05
ORD0163,Khaled,Hamidi,khaled.hamidi366@email.com,46,Tiaret,Power Bank,Electronics,6.0,41345.88,-248075.28,BaridiMob,cancelled,2025-07-24
ORD0733,Amine,Bouzid,amine.bouzid427@email.com,61,Chlef,Smartphone,Accessories,8.0,101697.82,813582.56,BaridiMob,completed,2025-05-22
ORD0153,Sara,Taleb,sara.taleb515@email.com,63,Blida,Monitor,Storage,2.0,56549.44,113098.88,Cash,shipped,2025-02-27
ORD0712,Fatima,Cherif,fatima.cherif888@email.com,33,Annaba,Router,Storage,7.0,1675.98,11731.86,Dahabia,shipped,2025-05-03
ORD0731,Sara,Boudiaf,sara.boudiaf366@email.com,31,Sidi Bel Abbes,Printer,Storage,8.0,74201.79,593614.32,CIB,completed,2025-06-03
ORD0787,Amine,Cherif,amine.cherif194@email.com,31,Mostaganem,Webcam,Networking,1.0,18482.33,18482.33,Credit Card,pending,2025-01-09
ORD0112,Nour,Bouzid,nour.bouzid806@email.com,27,Djelfa,Monitor,Electronics,9.0,31470.03,283230.27,CIB,pending,2025-06-25
ORD0227,Bilal,Zidane,bilal.zidane380@email.com,22,Alger,Printer,Accessories,1.0,40635.01,40635.01,Credit Card,returned,2025-01-28
ORD0719,Amine,Khelifi,amine.khelifi22@email.com,62,Oran,Smartwatch,Networking,10.0,94180.79,941807.9,Cash,cancelled,2025-04-09
ORD0104,Hana,Belkacem,hana.belkacem892@email.com,61,Blida,Power Bank,Electronics,8.0,144452.55,1155620.4,CIB,pending,2025-11-24
ORD0422,Djamila,Zidane,djamila.zidane259@email.com,22,Annaba,Smartphone,Accessories,10.0,127911.54,1279115.4,Credit Card,cancelled,2025-11-18
ORD0420,Lina,Benali,lina.benali567@email.com,53,Tiaret,Printer,Accessories,2.0,6745.08,13490.16,Credit Card,returned,2025-07-18
ORD0782,Hana,Mebarki,,48,Annaba,Tablet,Storage,1.0,18788.02,18788.02,BaridiMob,completed,2025-01-14
ORD0587,Karim,Taleb,karim.taleb566@email.com,49,Tiaret,Webcam,Storage,6.0,34248.27,205489.62,Dahabia,returned,2025-01-19
ORD0812,Nour,Meziane,nour.meziane485@email.com,46,Annaba,Mouse,Electronics,6.0,78191.42,469148.52,CIB,completed,2025-10-20
ORD0673,Sara,Ferhat,sara.ferhat676@email.com,60,Bejaia,SSD,Electronics,8.0,18278.87,146230.96,BaridiMob,completed,2025-02-10
ORD0120,Rachid,Taleb,rachid.taleb748@email.com,22,Alger,Mouse,Storage,6.0,99933.63,599601.78,BaridiMob,pending,2025-11-16
ORD0054,Mohamed,Mansouri,mohamed.mansouri696@email.com,55,Mostaganem,Headphones,Accessories,8.0,137971.47,1103771.76,Credit Card,returned,2025-01-13
ORD0152,Ali,Boudiaf,ali.boudiaf928@email.com,44,Bejaia,Tablet,Storage,2.0,141988.78,283977.56,CIB,cancelled,2025-06-01
ORD0404,Mohamed,Cherif,mohamed.cherif56@email.com,63,Oran,USB Cable,Peripherals,4.0,93273.97,373095.88,Dahabia,pending,2025-11-23
ORD0985,Samira,Saidi,samira.saidi56@email.com,41,Sidi Bel Abbes,Smartphone,Networking,2.0,71785.57,143571.14,Credit Card,pending,2025-01-05
ORD0208,Rachid,Mansouri,rachid.mansouri98@email.com,46,Constantine,Tablet,Storage,6.0,140405.9,842435.4,Cash,shipped,2025-07-08
ORD0659,Mohamed,Meziane,mohamed.meziane956@email.com,47,Djelfa,Power Bank,Storage,2.0,1489.52,2979.04,BaridiMob,cancelled,2025-03-18
ORD0925,Khaled,Belkacem,khaled.belkacem382@email.com,19,Djelfa,RAM 16GB,Networking,10.0,25024.44,250244.4,CIB,shipped,2025-07-13
ORD0794,Nour,Mebarki,nour.mebarki908@email.com,26,Oran,Keyboard,Networking,10.0,101427.07,1014270.7,CIB,returned,2025-11-26
ORD0009,Rachid,Hamidi,rachid.hamidi68@email.com,27,Annaba,Smartwatch,Networking,6.0,32287.67,-193726.02,Dahabia,cancelled,2025-11-15
ORD0980,Amina,Ferhat,amina.ferhat395@email.com,26,Blida,Mouse,Storage,7.0,72452.64,507168.48,Dahabia,returned,2025-11-11
ORD0037,Nour,Khelifi,nour.khelifi837@email.com,30,Chlef,Webcam,Peripherals,5.0,123170.19,615850.95,CIB,pending,2025-01-22
ORD0453,Bilal,Benali,,32,Tiaret,RAM 16GB,Networking,5.0,29614.6,148073.0,Credit Card,returned,2025-09-23
ORD0652,Yasmine,Cherif,yasmine.cherif340@email.com,46,Biskra,USB Cable,Peripherals,8.0,134448.63,1075589.04,Credit Card,pending,2025-10-24
ORD0254,Lina,Meziane,lina.meziane955@email.com,63,Djelfa,Monitor,Networking,9.0,27399.12,246592.08,Credit Card,completed,2025-12-15
ORD0304,Yasmine,Boudiaf,yasmine.boudiaf9@email.com,55,Blida,Monitor,Peripherals,10.0,117783.83,1177838.3,Credit Card,pending,2025-08-12
ORD0778,Rachid,Zidane,rachid.zidane271@email.com,50,Djelfa,Webcam,Storage,8.0,103508.17,828065.36,Dahabia,cancelled,2025-03-05
ORD0572,Khaled,Belkacem,khaled.belkacem777@email.com,62,Biskra,Power Bank,Networking,2.0,146065.44,292130.88,Dahabia,returned,2025-03-03
ORD0624,Djamila,Saidi,djamila.saidi884@email.com,25,Mostaganem,Printer,Networking,4.0,69900.29,279601.16,CIB,shipped,2025-01-07
ORD0741,Bilal,Mansouri,bilal.mansouri230@email.com,45,Biskra,RAM 16GB,Accessories,8.0,79328.17,634625.36,Credit Card,completed,2025-05-15
ORD0751,Bilal,Boudiaf,bilal.boudiaf483@email.com,39,Oran,Router,Storage,10.0,36773.13,367731.3,BaridiMob,returned,2025-07-02
ORD0263,Amina,Cherif,,60,Blida,Printer,Storage,8.0,35162.4,281299.2,Dahabia,pending,2025-03-21
